"NomenCode","Reporter_ISO_N","ReporterName","ProductCode","Partner","PartnerName","Year","AdValorem","MeasureCode","MeasureName","NonAdValorem","Affected"
"H6","356","India","03099022","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099023","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099024","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099029","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099031","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099032","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099033","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099034","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099039","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099040","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099050","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099060","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099070","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099080","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03099090","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04032000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04039010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04039090","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04049000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04061000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04062000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04063000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04064000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04101010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04101020","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04101090","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04109010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04109020","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","04109090","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05010010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05010020","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05021010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05021020","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05029010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05029020","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05029090","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040020","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040031","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040039","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040041","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040049","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040051","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05040059","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05051010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05051090","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059010","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059021","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059029","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059031","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059039","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059091","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05059099","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061011","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061019","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061021","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061029","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061031","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061039","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061041","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","05061049","392","Japan",2023,0,46,"Preferential tariff for Japan",,
